#curie_map:
#  CHMO: http://purl.obolibrary.org/obo/CHMO_
#  WIKIDATA: https://www.wikidata.org/wiki/
#mapping_set_id: https://github.com/NFDI4Chem/rsc-cmo/blob/Add-definition-sources-and-mappings/src/mappings/wikidata-mappings.tsv
#mapping_set_version:	1.0
#mapping_set_title: Mapping CHMO to Wikidata
#mapping_set_description: This file contains the mappings between the Chemical Methods Ontology (CHMO) and Wikidata. These mappings were manually created/curated by Ambika Gupta and reviewed by Philip Strömert & Colin Batchelor. The intended use case of this mapping set is the data integration of RDF knowledge graphs (KGs) that use Wikidata and are to be transformed into RDF KGs that use CHMO or vice versa.
#creator_id:
#	- https://orcid.org/0009-0009-1663-1003
#	- https://orcid.org/0000-0002-1595-3213
#	- https://orcid.org/0000-0001-5985-7429
#subject_source:	http://purl.obolibrary.org/obo/chmo.owl
#subject_source_version:
#object_source:	https://www.wikidata.org/wiki
#mapping_provider: http://purl.obolibrary.org/obo/chmo.owl
#mapping_date: 08-2025
#issue_tracker:
#license: https://creativecommons.org/publicdomain/zero/1.0/
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	confidence	comment
CHMO:0000147	low energy electron diffraction	skos:exactMatch	Q905977	"
low-energy electron diffraction "	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002821	mass concentration	skos:exactMatch	Q589446	"
mass concentration"	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000982	mass spectrometer	skos:exactMatch	Q1327691	mass spectrometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000470	mass spectrometry	skos:exactMatch	Q180809	mass spectrometry	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000806	mass spectrum	skos:exactMatch	Q2360668	mass spectrum	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002120	monochromator	skos:exactMatch	Q898306	monochromator	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000619	photoacoustic spectroscopy	skos:exactMatch	Q900415	photoacoustic spectroscopy	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000387	photoelectron spectroscopy	skos:exactMatch	Q1139350	"
photoemission spectroscopy"	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002345	reference electrode	skos:exactMatch	Q653954	reference electrode	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002913	reference material	skos:exactMatch	Q25509247	reference material	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
